name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C50973339,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.6244,0.05747126436781609
C21151597,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6535,0.04938271604938271
C44934843,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6189,0.09302325581395349
C41074078,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6254,0.045454545454545456
C62946740,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.7346,0.0898876404494382
C32629931,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6526,0.056179775280898875
C67102639,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.735,0.07291666666666667
C49039324,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6344,0.06521739130434782
C38989930,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6143,0.08333333333333333
C06602431,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.7056,0.05434782608695652
C49165453,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5658,0.05952380952380952
C20945668,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6748,0.047058823529411764
C53126441,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5297,0.0759493670886076
C09365475,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.7214,0.0989010989010989
C49545544,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6101,0.06741573033707865
C40479116,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6988,0.054945054945054944
C40377252,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5281,0.07692307692307693
C66134629,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6677,0.07058823529411765
C51092203,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6915,0.05747126436781609
C46656203,0,1,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6375,0.0759493670886076
C48731740,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5743,0.04938271604938271
C22278639,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6899,0.07692307692307693
C47711348,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.7003,0.05952380952380952
C01580881,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6282,0.07058823529411765
C62933622,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6117,0.06896551724137931
C20945684,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6526,0.04938271604938271
C43115299,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6784,0.0425531914893617
C00184916,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.5379,0.07792207792207792
C45843159,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6905,0.04395604395604396
C08721222,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.6765,0.0851063829787234
C12394984,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.4683,0.09859154929577464
C23386332,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7407,0.08139534883720931
C48265880,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.6368,0.1038961038961039
C51116306,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6627,0.08139534883720931
C61685667,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6467,0.07317073170731707
C63009574,0,0,0,0,0,0,0,0,0,0,0,0.0,0.664,0.06818181818181818
C54035986,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6036,0.1267605633802817
C00153718,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6256,0.06493506493506493
C51127394,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7135,0.08045977011494253
C15543524,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6602,0.05102040816326531
C55186758,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6595,0.0898876404494382
C45763156,0,0,0,0,0,0,0,0,0,0,0,0.0,0.675,0.07954545454545454
C48961012,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6217,0.05813953488372093
C32754184,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6862,0.07216494845360824
C48902665,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7036,0.07954545454545454
C52536822,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7207,0.04878048780487805
C44985127,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7118,0.07142857142857142
C39934214,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6688,0.06451612903225806
C51122268,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6242,0.0759493670886076
C39334479,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5888,0.1
C56381511,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6412,0.041237113402061855
C40924535,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5151,0.012987012987012988
