name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C65919134,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.7235,0.056179775280898875
C56145496,1,0,1,0,0,0,0,0,0,0,0,0.18181818181818182,0.7048,0.07526881720430108
C59109163,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.7729,0.07608695652173914
C03647776,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6126,0.08333333333333333
C42204334,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.56,0.04
C22158934,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.4959,0.06329113924050633
C65237939,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6672,0.0898876404494382
C41804739,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6448,0.07317073170731707
C49144828,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.5283,0.05128205128205128
C03152690,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6791,0.04395604395604396
C44781125,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6167,0.08536585365853659
C09154332,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6481,0.05434782608695652
C45601871,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6707,0.058823529411764705
C22386171,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6648,0.058823529411764705
C47404189,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.7176,0.11235955056179775
C59973351,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6997,0.0963855421686747
C54343038,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.5464,0.02531645569620253
C48949823,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6256,0.05063291139240506
C34925107,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6793,0.05813953488372093
C49144824,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.7096,0.07317073170731707
C40824383,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.7339,0.04854368932038835
C51120396,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.7052,0.06741573033707865
C56375798,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.5692,0.0641025641025641
C19436512,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.5213,0.05555555555555555
C36746404,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.7028,0.06741573033707865
C67309786,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6859,0.07446808510638298
C57674776,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.7203,0.06741573033707865
C48835402,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6994,0.07058823529411765
C40481812,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5837,0.036585365853658534
C42032805,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7319,0.09090909090909091
C62822883,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6462,0.0875
C40924532,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5283,0.012987012987012988
C20023667,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6273,0.08333333333333333
C37331967,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6356,0.07954545454545454
C44452596,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7029,0.05434782608695652
C52834713,0,0,0,0,0,0,0,0,0,0,0,0.0,0.443,0.07792207792207792
C37744356,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5734,0.07407407407407407
C37116849,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6747,0.07058823529411765
C63058807,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6589,0.07228915662650602
C61650854,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5983,0.04597701149425287
C43473846,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6122,0.07142857142857142
C38653842,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6685,0.07228915662650602
C07784463,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4502,0.0684931506849315
C56371560,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5615,0.01282051282051282
C53854454,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6886,0.07368421052631578
C08741320,0,0,0,0,0,0,0,0,0,0,0,0.0,0.676,0.10227272727272728
C66402821,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6856,0.061855670103092786
C50244496,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6414,0.08235294117647059
C50212473,0,0,0,0,0,0,0,0,0,0,0,0.0,0.708,0.058823529411764705
C55876740,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7264,0.07446808510638298
C33432716,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5006,0.0410958904109589
C65310474,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7122,0.07954545454545454
C12791741,0,0,0,0,0,0,0,0,0,0,0,0.0,0.719,0.08139534883720931
