name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C50631930,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.6633,0.11842105263157894
C07927676,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.6793,0.08333333333333333
C58914189,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5681,0.04938271604938271
C55140599,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.5932,0.04819277108433735
C55171552,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.5833,0.075
C42825653,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5779,0.04819277108433735
C19866871,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.5799,0.0641025641025641
C56015532,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5292,0.0379746835443038
C49871773,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5826,0.06976744186046512
C48949743,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6078,0.0375
C40378599,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6667,0.09090909090909091
C00150876,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6272,0.075
C51992093,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6325,0.09302325581395349
C42393400,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7063,0.12359550561797752
C31959154,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.4971,0.05263157894736842
C49153580,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5995,0.08536585365853659
C62832614,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.73,0.08333333333333333
C48988634,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5798,0.04878048780487805
C62243294,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.5737,0.07407407407407407
C48732788,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6117,0.0759493670886076
C36929813,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.54,0.125
C01736142,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6678,0.06944444444444445
C49956917,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6432,0.07058823529411765
C34175209,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.4862,0.06666666666666667
C42839733,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5026,0.013888888888888888
C05696955,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.4399,0.05405405405405406
C40482473,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5954,0.03614457831325301
C05451209,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.757,0.08653846153846154
C61888061,0,1,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.5809,0.06896551724137931
C04745455,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3948,0.058823529411764705
C49952307,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5745,0.06097560975609756
C55087293,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6129,0.06493506493506493
C49228016,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6103,0.056818181818181816
C47697436,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6391,0.0875
C62814510,0,0,0,0,0,0,0,0,0,0,0,0.0,0.575,0.05063291139240506
C48839635,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6003,0.04819277108433735
C61886588,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5626,0.07228915662650602
C40590685,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6313,0.058823529411764705
C04201773,0,0,0,0,0,0,0,0,0,0,0,0.0,0.585,0.05555555555555555
C40444633,0,0,0,0,0,0,0,0,0,0,0,0.0,0.689,0.08045977011494253
C61832663,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6084,0.045454545454545456
C44987881,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6788,0.08235294117647059
C06493528,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5949,0.05
C57292340,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6729,0.047619047619047616
C62925443,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6014,0.047058823529411764
C61888068,0,0,0,0,0,0,0,0,0,0,0,0.0,0.514,0.0625
C35737011,0,0,0,0,0,0,0,0,0,0,0,0.0,0.519,0.05194805194805195
C36929814,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5429,0.125
C49516331,0,0,0,0,0,0,0,0,0,0,0,0.0,0.61,0.0625
C40471834,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5921,0.039473684210526314
C40168087,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4716,0.08333333333333333
C50702272,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6823,0.07142857142857142
C40481517,0,0,0,0,0,0,0,0,0,0,0,0.0,0.572,0.05
C48865800,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6112,0.10843373493975904
C35179758,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5866,0.0625
C40376990,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4172,0.05555555555555555
C50398112,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6249,0.07058823529411765
