name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C40214900,0,1,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6854,0.07954545454545454
C40530181,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.6184,0.0379746835443038
C49474069,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.4909,0.09333333333333334
C65995195,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6655,0.08045977011494253
C64939559,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6716,0.07216494845360824
C40681084,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5734,0.13333333333333333
C47962876,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6157,0.075
C15931638,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.7099,0.06451612903225806
C62846281,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.565,0.05194805194805195
C49128667,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6963,0.0625
C65623663,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.655,0.06818181818181818
C40214758,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6532,0.046511627906976744
C49561735,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.5759,0.05063291139240506
C63063495,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6582,0.07894736842105263
C49378560,0,1,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6569,0.08433734939759036
C67478557,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.7131,0.061855670103092786
C48844195,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.6042,0.08433734939759036
C52833880,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.5277,0.08
C00110497,0,0,0,0,0,1,0,0,0,0,0,0.09090909090909091,0.5757,0.08536585365853659
C50251347,0,1,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.606,0.058823529411764705
C55857875,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.7203,0.0594059405940594
C01738316,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6588,0.04395604395604396
C44593426,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7342,0.08045977011494253
C54493340,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.5875,0.047619047619047616
C36974167,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6508,0.09411764705882353
C48950853,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.5982,0.060240963855421686
C37456274,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.5695,0.037037037037037035
C30026646,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6874,0.06060606060606061
C50374740,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6463,0.075
C50306118,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.5989,0.10227272727272728
C53074539,0,0,0,0,0,1,0,0,0,0,0,0.09090909090909091,0.6418,0.1
C08768838,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6378,0.08
C40376445,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6143,0.07792207792207792
C40685698,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6458,0.10256410256410256
C40483321,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5843,0.05128205128205128
C41213376,0,0,0,0,0,0,0,0,0,0,0,0.0,0.683,0.06451612903225806
C00224228,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6427,0.04878048780487805
C41834321,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6453,0.05952380952380952
C41908086,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5706,0.0379746835443038
C39978010,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4991,0.1095890410958904
C45268996,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5658,0.06172839506172839
C20000407,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5933,0.1111111111111111
C03776573,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6012,0.04819277108433735
C31350028,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4807,0.07692307692307693
C56850337,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6872,0.10752688172043011
C15626596,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7136,0.044444444444444446
C63007554,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7285,0.08333333333333333
C63202291,0,0,0,0,0,0,0,0,0,0,0,0.0,0.683,0.07058823529411765
C63533236,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7033,0.06451612903225806
C10828333,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5902,0.08536585365853659
C16844597,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6146,0.06172839506172839
C50158286,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6394,0.07317073170731707
C53041336,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6289,0.07142857142857142
