name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C51118999,0,0,1,0,0,0,0,0,0,1,0,0.18181818181818182,0.7076,0.08045977011494253
C47622674,0,0,0,0,0,1,0,0,0,1,0,0.18181818181818182,0.6322,0.08108108108108109
C10118150,0,0,0,1,0,0,0,0,1,0,0,0.18181818181818182,0.6805,0.08139534883720931
C26690606,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6322,0.05555555555555555
C19978905,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6043,0.03571428571428571
C01839390,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.591,0.0759493670886076
C56180548,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.7325,0.052083333333333336
C35133688,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6169,0.05
C62811140,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6169,0.0963855421686747
C66375591,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.7153,0.061224489795918366
C38000360,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.533,0.024691358024691357
C40479115,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.7102,0.05555555555555555
C67590756,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6743,0.06796116504854369
C48844122,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6008,0.036585365853658534
C65238123,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.7087,0.09574468085106383
C62832370,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7309,0.08045977011494253
C41034549,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6432,0.08888888888888889
C39094058,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5525,0.025
C67268908,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6204,0.06666666666666667
C04996197,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6358,0.0759493670886076
C37005418,0,0,0,0,0,1,0,0,0,0,0,0.09090909090909091,0.5877,0.05063291139240506
C63209856,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6752,0.09411764705882353
C42275027,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.5882,0.08536585365853659
C42430343,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6302,0.056818181818181816
C04991718,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6181,0.07407407407407407
C48967606,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5973,0.07058823529411765
C37571893,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6796,0.06896551724137931
C05046753,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.6526,0.07407407407407407
C21050559,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.7369,0.07865168539325842
C37821190,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.5847,0.11538461538461539
C45139143,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.585,0.08641975308641975
C36781141,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.707,0.06741573033707865
C28976085,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.714,0.05263157894736842
C43589507,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6097,0.10227272727272728
C37436784,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6862,0.06818181818181818
C49165756,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.688,0.06818181818181818
C03516630,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6401,0.07142857142857142
C50672791,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.6384,0.08235294117647059
C51301157,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6303,0.06521739130434782
C36924427,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4995,0.1095890410958904
C27341251,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6888,0.047619047619047616
C48021180,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7171,0.07407407407407407
C48837145,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6263,0.04597701149425287
C37921398,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6501,0.10344827586206896
C37744347,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6498,0.07407407407407407
C50244644,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6454,0.08536585365853659
C39465343,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5463,0.09302325581395349
C51118813,0,0,0,0,0,0,0,0,0,0,0,0.0,0.696,0.06097560975609756
C40547556,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6384,0.060240963855421686
C61174568,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5931,0.04819277108433735
C35454528,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6271,0.0975609756097561
C40305562,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6045,0.08641975308641975
C40472783,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6888,0.06172839506172839
C44783396,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5103,0.0641025641025641
C43595234,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6573,0.08433734939759036
C62924987,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5701,0.047619047619047616
C43042234,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6194,0.03896103896103896
C01595918,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5074,0.0625
C44929209,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7316,0.09411764705882353
C40483054,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5797,0.025
