name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C44927785,0,0,0,0,0,0,0,0,0,2,0,0.18181818181818182,0.6473,0.08
C21523270,1,0,0,0,0,1,0,0,0,0,0,0.18181818181818182,0.6853,0.08139534883720931
C48372285,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6054,0.075
C59371981,1,0,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.7011,0.07317073170731707
C42948244,0,1,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.6343,0.05952380952380952
C65570079,1,0,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.7185,0.07608695652173914
C63008940,0,0,0,0,1,0,0,0,0,1,0,0.18181818181818182,0.6564,0.04597701149425287
C40481985,0,0,0,0,0,1,0,0,0,1,0,0.18181818181818182,0.6086,0.05128205128205128
C51147713,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.6734,0.09195402298850575
C42074026,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.7293,0.08641975308641975
C44022696,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6712,0.07317073170731707
C49150689,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.7251,0.08641975308641975
C59952006,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.689,0.0875
C14854755,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6644,0.07954545454545454
C66740501,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.7248,0.056179775280898875
C35795007,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.4455,0.04225352112676056
C64292230,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6944,0.0707070707070707
C37013852,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6087,0.04597701149425287
C04137026,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.6725,0.08791208791208792
C22234016,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.6846,0.07777777777777778
C67102478,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5878,0.08139534883720931
C65920317,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6699,0.08421052631578947
C66002170,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6158,0.10526315789473684
C06781165,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6301,0.06896551724137931
C51090472,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.6888,0.09210526315789473
C40532165,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.5363,0.02531645569620253
C35345157,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.5343,0.08
C42393223,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6447,0.1
C40590373,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6144,0.05
C63839881,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6955,0.056179775280898875
C02045095,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.5816,0.05263157894736842
C41037984,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6056,0.05555555555555555
C50360155,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.7026,0.06172839506172839
C62947083,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.7255,0.08235294117647059
C03898953,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6916,0.047619047619047616
C58530060,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6619,0.08333333333333333
C22064093,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6879,0.07692307692307693
C17298998,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.4252,0.05714285714285714
C48858725,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6425,0.10714285714285714
C44882233,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5993,0.0449438202247191
C16489252,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.7091,0.06382978723404255
C62159040,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6828,0.05263157894736842
C35764519,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6683,0.06493506493506493
C37745281,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6762,0.05555555555555555
C49947131,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6522,0.07228915662650602
C37400281,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.4764,0.06578947368421052
C40338372,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.6405,0.08641975308641975
C65623348,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6912,0.046511627906976744
C33957513,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6788,0.08695652173913043
C18175328,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.7533,0.07291666666666667
C19258413,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6437,0.047619047619047616
C64411370,0,0,0,0,0,0,0,0,0,0,0,0.0,0.67,0.07865168539325842
C03072969,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5375,0.05970149253731343
C35383817,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6717,0.06818181818181818
C49776857,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5786,0.08333333333333333
C38540288,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5007,0.0945945945945946
C37437859,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6548,0.060240963855421686
C03451391,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6078,0.0625
C01446476,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5893,0.0625
C44076315,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7373,0.07142857142857142
C02147510,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5843,0.04
C46545062,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7408,0.07216494845360824
C45091574,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5506,0.08571428571428572
C15553208,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7188,0.08139534883720931
C12336476,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4962,0.07142857142857142
C42870590,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6449,0.09411764705882353
C32745204,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6728,0.07216494845360824
C42575930,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6189,0.025
C50398428,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6372,0.08333333333333333
C41920917,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6327,0.05263157894736842
C40111044,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7207,0.041666666666666664
C63432885,0,0,0,0,0,0,0,0,0,0,0,0.0,0.662,0.060240963855421686
C36906058,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6038,0.05063291139240506
C17421161,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4905,0.05
C46501782,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6932,0.06796116504854369
C40413280,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6558,0.0641025641025641
C36332532,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6896,0.10126582278481013
C45332725,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5404,0.07792207792207792
