name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C61364403,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.6501,0.08235294117647059
C37389023,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.5576,0.07894736842105263
C50251080,0,1,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.6084,0.05952380952380952
C50397201,0,0,0,1,0,0,0,0,0,0,1,0.18181818181818182,0.6808,0.09523809523809523
C23082426,0,1,0,0,0,0,0,1,0,0,0,0.18181818181818182,0.713,0.0875
C05532312,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.7006,0.06976744186046512
C36747614,0,0,0,0,0,1,0,0,0,1,0,0.18181818181818182,0.6596,0.08974358974358974
C11039066,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.672,0.07446808510638298
C12803997,1,0,0,1,0,0,0,0,0,0,0,0.18181818181818182,0.4214,0.08333333333333333
C67541075,0,0,0,1,0,0,0,0,0,0,1,0.18181818181818182,0.6567,0.08888888888888889
C04524942,0,0,0,0,0,0,0,0,1,1,0,0.18181818181818182,0.6788,0.07526881720430108
C60740128,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.7443,0.06521739130434782
C39856250,1,0,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.7093,0.0594059405940594
C04904640,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6415,0.05952380952380952
C45013000,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6184,0.03571428571428571
C54303612,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6382,0.07228915662650602
C65066892,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.7564,0.07142857142857142
C39294313,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.4191,0.06756756756756757
C62135224,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.5669,0.06172839506172839
C37934334,0,1,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6331,0.08641975308641975
C37744802,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.5559,0.047058823529411764
C36746103,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.5584,0.1038961038961039
C05897387,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7499,0.047619047619047616
C26478974,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.5256,0.0641025641025641
C32604000,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6741,0.08536585365853659
C20358196,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6172,0.046511627906976744
C58839015,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6295,0.06493506493506493
C65180333,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6129,0.09195402298850575
C48843586,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.6546,0.04938271604938271
C49476526,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6895,0.06896551724137931
C67035345,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6853,0.058823529411764705
C37366981,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5779,0.07407407407407407
C64734524,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.7028,0.07608695652173914
C37431841,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5856,0.05952380952380952
C34812081,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.7226,0.0625
C39119568,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.5844,0.06493506493506493
C67102155,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6104,0.07142857142857142
C37931977,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6172,0.07058823529411765
C40546210,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.4908,0.0958904109589041
C37928322,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6819,0.07407407407407407
C02240543,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6677,0.041237113402061855
C52298092,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5571,0.07317073170731707
C40571666,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6714,0.047619047619047616
C62811395,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.5965,0.10843373493975904
C43428928,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.4121,0.08108108108108109
C46811284,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.6321,0.043010752688172046
C42397415,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6177,0.046511627906976744
C20504965,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6824,0.0625
C41064629,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6762,0.045454545454545456
C56286166,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.7285,0.0449438202247191
C32150970,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.4647,0.10666666666666667
C44934079,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5473,0.03529411764705882
C00125901,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.6183,0.08235294117647059
C44594669,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5932,0.05747126436781609
C42429699,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6045,0.05128205128205128
C50396531,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.752,0.08139534883720931
C63432774,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6687,0.05555555555555555
C36165607,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6854,0.04878048780487805
C44944046,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.7129,0.09574468085106383
C33028050,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7043,0.0975609756097561
C49432239,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6407,0.1125
C16021985,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.8202,0.07692307692307693
C55186486,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6599,0.08536585365853659
C13581968,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.4232,0.056338028169014086
C10152871,0,0,0,0,0,1,0,0,0,0,0,0.09090909090909091,0.695,0.08333333333333333
C63373277,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7287,0.0898876404494382
C51147724,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6588,0.1111111111111111
C01674972,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5788,0.05333333333333334
C37587578,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6942,0.08045977011494253
C38104393,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6647,0.05813953488372093
C02170935,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5982,0.0379746835443038
C45440041,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5975,0.04395604395604396
C40571801,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6544,0.08333333333333333
C37044788,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6165,0.05952380952380952
C50633679,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5994,0.05952380952380952
C09954681,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6759,0.05063291139240506
C62243267,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7096,0.07692307692307693
C19760425,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6011,0.08860759493670886
C01580104,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6259,0.08333333333333333
C48490967,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6509,0.07407407407407407
C49364776,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6405,0.04395604395604396
C47962747,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5925,0.07407407407407407
C49499662,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6357,0.07407407407407407
C41042124,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4836,0.06578947368421052
