name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C19971646,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6442,0.075
C36892170,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.7072,0.05747126436781609
C64428426,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.7181,0.06521739130434782
C35452656,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7074,0.10526315789473684
C48953017,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5855,0.07142857142857142
C41035902,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6092,0.06593406593406594
C49075207,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6966,0.12790697674418605
C43704690,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5937,0.05952380952380952
C62832468,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7326,0.07228915662650602
C37569957,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6453,0.05813953488372093
C20235554,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.7092,0.056818181818181816
C25721116,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5633,0.06578947368421052
C44975921,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6294,0.0449438202247191
C13528783,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5335,0.05555555555555555
C51095565,0,1,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6627,0.0759493670886076
C62923418,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6609,0.06896551724137931
C40430847,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6028,0.036585365853658534
C49228062,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5938,0.05747126436781609
C45694149,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.6002,0.05952380952380952
C40481257,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.5625,0.02531645569620253
C57354173,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6357,0.08
C40479355,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6935,0.09302325581395349
C11991354,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.715,0.08433734939759036
C50649770,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.4907,0.07042253521126761
C41158756,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7082,0.11904761904761904
C61073170,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7008,0.043010752688172046
C29050868,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6689,0.06493506493506493
C36853417,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6939,0.09333333333333334
C66360871,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6812,0.08695652173913043
C62947063,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6634,0.056818181818181816
C67444031,0,0,0,0,0,0,0,0,0,0,0,0.0,0.675,0.0673076923076923
C04666687,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6007,0.04938271604938271
C64098512,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6296,0.07777777777777778
C44883182,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7065,0.07058823529411765
C40532935,0,0,0,0,0,0,0,0,0,0,0,0.0,0.694,0.06741573033707865
C40580112,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5681,0.058823529411764705
C54216104,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7241,0.08045977011494253
C41036202,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6152,0.05555555555555555
C00481038,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5453,0.08196721311475409
C44882284,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5804,0.03614457831325301
C42430913,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6109,0.03614457831325301
C40459616,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6289,0.0875
C43467922,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5919,0.03896103896103896
C37418936,0,0,0,0,0,0,0,0,0,0,0,0.0,0.716,0.047619047619047616
C38101532,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6548,0.1
