name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C44882706,0,1,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.5645,0.06172839506172839
C41081184,0,0,0,1,0,0,0,1,1,0,0,0.2727272727272727,0.745,0.10256410256410256
C48950733,1,0,0,0,0,0,0,0,1,1,0,0.2727272727272727,0.6427,0.047058823529411764
C63329353,0,0,0,0,0,0,0,1,1,1,0,0.2727272727272727,0.7156,0.05434782608695652
C66135192,1,0,0,0,0,0,0,0,0,1,1,0.2727272727272727,0.6648,0.07228915662650602
C52764168,0,0,0,1,1,0,0,0,0,1,0,0.2727272727272727,0.5895,0.1
C40378591,0,1,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.6926,0.09090909090909091
C41804806,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.5558,0.06097560975609756
C36962731,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.5417,0.0875
C62948138,0,0,0,0,0,1,0,0,0,1,0,0.18181818181818182,0.662,0.09195402298850575
C41834205,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.5072,0.037037037037037035
C65181723,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.7155,0.08602150537634409
C30342867,0,0,0,1,0,0,0,0,0,0,1,0.18181818181818182,0.5816,0.08333333333333333
C44933122,0,0,1,1,0,0,0,0,0,0,0,0.18181818181818182,0.5821,0.04878048780487805
C49183774,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.5877,0.08641975308641975
C44861403,0,0,0,0,0,0,0,0,1,1,0,0.18181818181818182,0.5911,0.07228915662650602
C54458039,0,0,0,0,0,1,0,1,0,0,0,0.18181818181818182,0.5611,0.07407407407407407
C08580591,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6648,0.08247422680412371
C57769912,1,0,0,0,0,0,1,0,0,0,0,0.18181818181818182,0.7612,0.07865168539325842
C48950492,1,0,0,0,0,0,0,1,0,0,0,0.18181818181818182,0.6518,0.05952380952380952
C60415077,1,0,0,0,0,0,0,1,0,0,0,0.18181818181818182,0.7061,0.07608695652173914
C63173561,0,0,0,0,0,0,0,0,0,2,0,0.18181818181818182,0.6476,0.07228915662650602
C49276118,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6242,0.06097560975609756
C49467611,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6222,0.060240963855421686
C37586579,0,0,0,1,0,0,0,0,0,0,1,0.18181818181818182,0.5749,0.07317073170731707
C04297077,0,0,1,0,0,0,0,0,0,1,0,0.18181818181818182,0.6378,0.05813953488372093
C40521916,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.624,0.07058823529411765
C54337145,0,1,1,0,0,0,0,0,0,0,0,0.18181818181818182,0.5684,0.05952380952380952
C61888241,0,0,0,0,0,0,1,0,0,0,1,0.18181818181818182,0.605,0.075
C40481833,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5825,0.024691358024691357
C56375364,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7016,0.08536585365853659
C50244760,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6525,0.0759493670886076
C42305187,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.6425,0.0625
C13581980,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5245,0.05063291139240506
C40538147,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.4732,0.0958904109589041
C59422706,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.3717,0.07352941176470588
C14265814,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.7353,0.07216494845360824
C39109108,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5471,0.10810810810810811
C13361306,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6822,0.045454545454545456
C39559592,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6583,0.08421052631578947
C65623338,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6997,0.047619047619047616
C40381597,0,1,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6657,0.06741573033707865
C51995697,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6316,0.1111111111111111
C04353442,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6569,0.08247422680412371
C42375394,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5401,0.04938271604938271
C40382119,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.6809,0.07954545454545454
C56476256,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6201,0.052083333333333336
C47968227,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6489,0.036585365853658534
C36338079,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.5947,0.03571428571428571
C15566326,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6578,0.06593406593406594
C37244658,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.617,0.06756756756756757
C62832743,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7475,0.0898876404494382
C37796956,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.5352,0.06666666666666667
C53850971,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.7001,0.05434782608695652
C53066576,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.6538,0.10126582278481013
C19022904,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.7325,0.08333333333333333
C64215379,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6861,0.10309278350515463
C40362585,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.4102,0.02702702702702703
C12323473,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6737,0.07228915662650602
C58234526,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.7492,0.06315789473684211
C57340215,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6165,0.047619047619047616
C49144610,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6796,0.06666666666666667
C49468006,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5104,0.013333333333333334
C61718440,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7807,0.07291666666666667
C63209116,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6799,0.08433734939759036
C03838719,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6384,0.05319148936170213
C64429118,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6946,0.07058823529411765
C44977239,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6866,0.052083333333333336
C44021117,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4341,0.04838709677419355
C49126817,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6185,0.09090909090909091
C06022543,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6785,0.05128205128205128
C39363586,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4921,0.08333333333333333
C49054145,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6996,0.061224489795918366
C09016069,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6469,0.07216494845360824
C58841020,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5769,0.06756756756756757
C37552196,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6582,0.05434782608695652
C66151686,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5313,0.0759493670886076
C52096733,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6793,0.07317073170731707
C22165734,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5814,0.04819277108433735
C50397950,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6408,0.06976744186046512
C44977273,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6658,0.05434782608695652
C37450213,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6021,0.09195402298850575
C29979186,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7523,0.0594059405940594
C46904672,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6747,0.07228915662650602
C56087295,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6572,0.041666666666666664
C06529002,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7032,0.047619047619047616
C49144632,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6972,0.07228915662650602
